year,age,cohort,sex,race,educ,realinc,gunlaw,grass,wtssall
1975,71.0,1904.0,1,1,8.0,16676.0,2.0,2.0,0.932
1975,62.0,1913.0,1,1,12.0,10005.0,1.0,2.0,0.932
1975,51.0,1924.0,2,2,10.0,1112.0,1.0,2.0,0.466
1975,26.0,1949.0,1,1,13.0,16676.0,2.0,2.0,1.3979
1975,24.0,1951.0,1,1,12.0,86496.0,1.0,2.0,1.8639
1975,33.0,1942.0,1,1,12.0,27793.0,1.0,2.0,0.932
1975,41.0,1934.0,2,2,10.0,14452.0,1.0,2.0,1.3979
1975,62.0,1913.0,2,2,8.0,10005.0,1.0,2.0,1.3979
1975,54.0,1921.0,1,1,16.0,86496.0,1.0,2.0,2.3299
1975,46.0,1929.0,1,1,14.0,86496.0,2.0,1.0,2.3299
1975,23.0,1952.0,2,2,15.0,86496.0,1.0,1.0,3.2619
1975,31.0,1944.0,2,1,11.0,14452.0,1.0,2.0,0.932
1975,29.0,1946.0,2,1,11.0,38910.0,1.0,2.0,0.932
1975,63.0,1912.0,2,1,13.0,16676.0,1.0,2.0,0.466
1975,60.0,1915.0,2,1,11.0,14452.0,1.0,2.0,1.3979
1975,29.0,1946.0,2,1,10.0,20011.0,1.0,2.0,0.932
1975,48.0,1927.0,2,1,14.0,38910.0,2.0,2.0,1.8639
1975,23.0,1952.0,2,1,12.0,10005.0,1.0,2.0,0.932
1975,23.0,1952.0,1,1,12.0,86496.0,2.0,1.0,2.3299
1975,30.0,1945.0,2,1,12.0,27793.0,1.0,2.0,0.932
1975,58.0,1917.0,2,1,8.0,12229.0,1.0,2.0,0.932
1975,53.0,1922.0,1,1,16.0,50027.0,2.0,2.0,1.3979
1975,28.0,1947.0,1,1,18.0,50027.0,1.0,1.0,0.932
1975,63.0,1912.0,1,1,12.0,27793.0,2.0,2.0,0.932
1975,18.0,1957.0,2,1,12.0,38910.0,1.0,,1.8639
1975,19.0,1956.0,2,1,9.0,14452.0,1.0,1.0,0.932
1975,71.0,1904.0,2,1,15.0,27793.0,1.0,2.0,0.932
1975,25.0,1950.0,2,1,12.0,38910.0,1.0,2.0,0.932
1975,18.0,1957.0,1,2,11.0,16676.0,2.0,2.0,1.3979
1975,18.0,1957.0,1,1,11.0,,2.0,2.0,1.8639
1975,21.0,1954.0,1,1,15.0,4447.0,1.0,1.0,0.932
1975,44.0,1931.0,2,1,12.0,50027.0,1.0,1.0,1.3979
1975,29.0,1946.0,2,1,10.0,14452.0,1.0,2.0,0.932
1975,25.0,1950.0,1,1,12.0,27793.0,1.0,2.0,1.8639
1975,26.0,1949.0,1,1,12.0,27793.0,1.0,2.0,0.932
1975,42.0,1933.0,1,1,14.0,50027.0,2.0,2.0,0.932
1975,23.0,1952.0,2,1,12.0,14452.0,2.0,2.0,0.932
1975,62.0,1913.0,2,2,12.0,38910.0,1.0,,0.932
1975,25.0,1950.0,1,2,10.0,27793.0,1.0,2.0,1.3979
1975,42.0,1933.0,1,1,8.0,27793.0,2.0,2.0,0.932
1975,53.0,1922.0,2,1,17.0,86496.0,1.0,1.0,1.3979
1975,75.0,1900.0,2,1,13.0,,2.0,2.0,0.466
1975,20.0,1955.0,2,1,13.0,14452.0,1.0,2.0,0.932
1975,70.0,1905.0,2,1,6.0,86496.0,1.0,2.0,2.7959
1975,46.0,1929.0,2,1,10.0,20011.0,2.0,2.0,1.3979
1975,32.0,1943.0,2,1,12.0,38910.0,1.0,2.0,0.932
1975,46.0,1929.0,2,1,16.0,86496.0,1.0,2.0,2.3299
1975,89.0,1886.0,2,1,10.0,4447.0,,2.0,0.466
1975,26.0,1949.0,2,1,13.0,20011.0,1.0,1.0,0.932
1975,23.0,1952.0,1,1,10.0,16676.0,1.0,1.0,0.932
1975,46.0,1929.0,2,1,9.0,38910.0,1.0,2.0,1.8639
1975,58.0,1917.0,1,1,8.0,7782.0,2.0,2.0,0.932
1975,27.0,1948.0,2,1,10.0,27793.0,1.0,2.0,1.3979
1975,77.0,1898.0,2,1,6.0,4447.0,1.0,2.0,0.466
1975,28.0,1947.0,2,1,16.0,27793.0,1.0,2.0,0.466
1975,58.0,1917.0,1,1,12.0,50027.0,1.0,1.0,1.3979
1975,29.0,1946.0,2,1,11.0,38910.0,2.0,2.0,0.932
1975,28.0,1947.0,1,1,12.0,20011.0,2.0,2.0,0.932
1975,62.0,1913.0,1,2,11.0,4447.0,2.0,2.0,0.932
1975,52.0,1923.0,2,1,3.0,,1.0,2.0,0.932
1975,18.0,1957.0,1,2,11.0,16676.0,2.0,2.0,1.3979
1975,29.0,1946.0,2,1,11.0,38910.0,2.0,2.0,0.932
1975,30.0,1945.0,1,1,13.0,38910.0,,2.0,0.932
1975,25.0,1950.0,2,1,13.0,38910.0,1.0,2.0,0.932
1975,57.0,1918.0,2,1,12.0,14452.0,1.0,2.0,0.932
1975,70.0,1905.0,2,2,5.0,1112.0,1.0,2.0,0.932
1975,26.0,1949.0,1,1,11.0,7782.0,1.0,2.0,0.932
1975,29.0,1946.0,1,2,12.0,20011.0,1.0,1.0,0.466
1975,25.0,1950.0,2,1,10.0,10005.0,1.0,2.0,0.932
1975,52.0,1923.0,1,1,12.0,4447.0,2.0,2.0,0.932
1975,19.0,1956.0,1,1,12.0,16676.0,1.0,2.0,1.3979
1975,68.0,1907.0,1,1,10.0,10005.0,2.0,2.0,0.932
1975,67.0,1908.0,2,1,12.0,10005.0,1.0,1.0,0.932
1975,70.0,1905.0,2,1,10.0,4447.0,1.0,2.0,0.466
1975,85.0,1890.0,2,2,5.0,,1.0,2.0,0.932
1975,49.0,1926.0,2,1,17.0,86496.0,1.0,2.0,1.3979
1975,18.0,1957.0,1,1,11.0,,2.0,2.0,1.8639
1975,29.0,1946.0,2,1,12.0,27793.0,1.0,2.0,0.932
1975,59.0,1916.0,2,1,8.0,,1.0,2.0,1.8639
1975,33.0,1942.0,1,1,16.0,38910.0,1.0,2.0,0.932
1975,58.0,1917.0,2,1,12.0,27793.0,2.0,2.0,0.932
1975,71.0,1904.0,1,1,16.0,27793.0,1.0,2.0,0.932
1975,68.0,1907.0,2,1,13.0,,1.0,2.0,0.932
1975,29.0,1946.0,2,2,12.0,14452.0,1.0,1.0,0.932
1975,39.0,1936.0,2,1,14.0,38910.0,1.0,2.0,0.932
1975,19.0,1956.0,1,1,12.0,,2.0,1.0,1.8639
1975,29.0,1946.0,2,1,12.0,86496.0,1.0,2.0,0.932
1975,29.0,1946.0,2,1,12.0,86496.0,1.0,2.0,0.932
1975,58.0,1917.0,2,2,7.0,4447.0,1.0,2.0,0.466
1975,70.0,1905.0,1,2,4.0,7782.0,1.0,2.0,0.932
1975,28.0,1947.0,2,1,14.0,20011.0,1.0,2.0,0.932
1975,28.0,1947.0,2,1,14.0,50027.0,1.0,2.0,0.932
1975,51.0,1924.0,2,1,12.0,50027.0,2.0,1.0,1.3979
1975,30.0,1945.0,2,1,16.0,14452.0,1.0,1.0,0.932
1975,40.0,1935.0,1,2,14.0,27793.0,1.0,,0.932
1975,18.0,1957.0,1,1,11.0,,2.0,2.0,1.8639
1975,18.0,1957.0,2,1,11.0,86496.0,1.0,2.0,2.3299
1975,59.0,1916.0,1,1,8.0,16676.0,2.0,2.0,1.8639
1975,19.0,1956.0,1,1,13.0,38910.0,2.0,2.0,1.3979
1975,62.0,1913.0,2,2,8.0,10005.0,1.0,2.0,1.3979
1975,40.0,1935.0,1,1,12.0,86496.0,1.0,2.0,0.932
1975,32.0,1943.0,2,1,18.0,86496.0,2.0,2.0,0.932
1975,24.0,1951.0,2,1,16.0,20011.0,2.0,1.0,0.932
1975,29.0,1946.0,1,1,14.0,27793.0,1.0,2.0,0.932
1975,69.0,1906.0,2,1,12.0,7782.0,1.0,2.0,0.932
1975,27.0,1948.0,1,1,13.0,86496.0,1.0,2.0,1.8639
1975,56.0,1919.0,1,1,16.0,,1.0,2.0,0.466
1975,51.0,1924.0,2,1,12.0,50027.0,2.0,1.0,1.3979
1975,21.0,1954.0,1,1,12.0,86496.0,1.0,1.0,1.3979
1975,22.0,1953.0,2,1,14.0,7782.0,2.0,1.0,2.3299
1975,27.0,1948.0,1,1,16.0,38910.0,1.0,1.0,1.3979
1975,21.0,1954.0,1,1,9.0,7782.0,1.0,2.0,0.932
1975,32.0,1943.0,1,1,16.0,27793.0,2.0,,0.932
1975,20.0,1955.0,1,1,12.0,27793.0,1.0,2.0,0.932
1975,30.0,1945.0,1,1,13.0,38910.0,,2.0,0.932
1975,38.0,1937.0,1,1,11.0,20011.0,1.0,1.0,0.932
1975,19.0,1956.0,1,1,11.0,7782.0,1.0,2.0,1.8639
1975,38.0,1937.0,2,1,12.0,38910.0,1.0,2.0,0.932
1975,18.0,1957.0,2,1,10.0,,1.0,1.0,0.466
1975,85.0,1890.0,1,1,6.0,10005.0,2.0,2.0,0.466
1975,41.0,1934.0,2,1,12.0,14452.0,1.0,2.0,0.932
1975,54.0,1921.0,1,2,11.0,10005.0,1.0,2.0,1.3979
1975,68.0,1907.0,2,1,8.0,10005.0,,2.0,0.932
1975,45.0,1930.0,2,1,10.0,27793.0,1.0,2.0,0.932
1975,35.0,1940.0,2,1,16.0,86496.0,1.0,2.0,0.932
1975,28.0,1947.0,2,1,17.0,38910.0,1.0,1.0,0.932
1975,21.0,1954.0,2,1,12.0,10005.0,1.0,2.0,0.932
1975,50.0,1925.0,2,1,16.0,50027.0,1.0,2.0,0.932
1975,33.0,1942.0,2,1,20.0,86496.0,,2.0,0.932
1975,19.0,1956.0,2,1,12.0,38910.0,1.0,1.0,1.3979
1975,65.0,1910.0,1,1,8.0,12229.0,1.0,2.0,0.932
1975,27.0,1948.0,1,1,13.0,10005.0,2.0,2.0,0.932
1975,26.0,1949.0,1,1,16.0,20011.0,1.0,2.0,0.932
1975,22.0,1953.0,2,1,12.0,16676.0,1.0,2.0,0.932
1975,64.0,1911.0,2,2,12.0,27793.0,1.0,2.0,1.8639
1975,38.0,1937.0,2,1,12.0,50027.0,1.0,2.0,1.3979
1975,46.0,1929.0,2,1,12.0,38910.0,2.0,2.0,1.3979
1975,31.0,1944.0,1,1,14.0,27793.0,2.0,2.0,1.3979
1975,70.0,1905.0,2,1,10.0,4447.0,1.0,2.0,0.466
1975,48.0,1927.0,2,1,8.0,27793.0,2.0,2.0,1.8639
1975,34.0,1941.0,2,1,12.0,27793.0,1.0,2.0,0.932
1975,21.0,1954.0,2,1,12.0,27793.0,1.0,1.0,0.932
1975,61.0,1914.0,2,1,8.0,12229.0,1.0,2.0,0.466
1975,65.0,1910.0,2,1,8.0,12229.0,2.0,,0.932
1975,,,2,1,11.0,50027.0,1.0,2.0,0.932
1975,46.0,1929.0,2,1,16.0,86496.0,1.0,2.0,2.3299
1975,53.0,1922.0,2,1,12.0,27793.0,1.0,2.0,0.932
1975,39.0,1936.0,2,2,10.0,14452.0,1.0,2.0,1.3979
1975,67.0,1908.0,2,1,18.0,86496.0,,2.0,0.932
1975,45.0,1930.0,1,1,10.0,20011.0,1.0,2.0,0.932
1975,27.0,1948.0,2,1,13.0,27793.0,1.0,2.0,0.932
1975,48.0,1927.0,1,1,16.0,50027.0,2.0,2.0,0.932
1975,26.0,1949.0,2,1,14.0,10005.0,1.0,,0.932
1975,34.0,1941.0,2,1,9.0,20011.0,1.0,2.0,0.932
1975,62.0,1913.0,1,2,11.0,4447.0,2.0,2.0,0.932
1975,65.0,1910.0,2,1,8.0,12229.0,2.0,,0.932
1975,19.0,1956.0,1,1,14.0,38910.0,1.0,1.0,1.3979
1975,22.0,1953.0,2,1,11.0,12229.0,1.0,2.0,0.932
1975,81.0,1894.0,1,1,10.0,12229.0,1.0,1.0,0.932
1975,28.0,1947.0,2,1,14.0,20011.0,1.0,2.0,0.932
1975,40.0,1935.0,1,1,7.0,20011.0,1.0,2.0,1.3979
1975,18.0,1957.0,1,1,11.0,,2.0,2.0,1.8639
1975,44.0,1931.0,2,1,12.0,27793.0,1.0,2.0,0.932
1975,28.0,1947.0,1,1,18.0,50027.0,1.0,1.0,1.3979
1975,40.0,1935.0,2,1,7.0,16676.0,1.0,2.0,0.932
1975,39.0,1936.0,1,1,12.0,38910.0,1.0,2.0,0.932
1975,45.0,1930.0,2,1,16.0,86496.0,1.0,2.0,1.3979
1975,46.0,1929.0,2,1,10.0,20011.0,2.0,2.0,1.3979
1975,54.0,1921.0,2,1,12.0,27793.0,1.0,2.0,1.3979
1975,32.0,1943.0,1,1,17.0,20011.0,1.0,1.0,1.3979
1975,56.0,1919.0,1,2,12.0,27793.0,1.0,2.0,2.7959
1975,53.0,1922.0,1,1,16.0,50027.0,2.0,2.0,1.3979
1975,67.0,1908.0,2,1,18.0,86496.0,,2.0,0.932
1975,26.0,1949.0,1,1,11.0,7782.0,1.0,2.0,0.932
1975,32.0,1943.0,2,1,16.0,38910.0,1.0,2.0,0.932
1975,53.0,1922.0,1,1,12.0,27793.0,1.0,2.0,1.3979
1975,69.0,1906.0,1,1,10.0,27793.0,1.0,2.0,0.932
1975,28.0,1947.0,2,1,9.0,4447.0,,,0.932
1975,74.0,1901.0,1,1,8.0,27793.0,2.0,2.0,0.932
1975,47.0,1928.0,1,1,2.0,20011.0,1.0,2.0,2.3299
1975,52.0,1923.0,1,1,12.0,27793.0,1.0,2.0,0.932
1975,70.0,1905.0,1,1,13.0,38910.0,2.0,2.0,0.932
1975,55.0,1920.0,2,2,8.0,4447.0,1.0,2.0,0.932
1975,57.0,1918.0,1,1,12.0,38910.0,2.0,2.0,1.3979
1975,45.0,1930.0,1,2,12.0,27793.0,1.0,1.0,0.932
1975,40.0,1935.0,1,1,14.0,86496.0,2.0,2.0,0.932
1975,23.0,1952.0,1,1,12.0,86496.0,2.0,1.0,2.3299
1975,35.0,1940.0,1,1,8.0,14452.0,1.0,2.0,0.932
1975,70.0,1905.0,2,1,17.0,16676.0,1.0,2.0,0.932
1975,32.0,1943.0,1,1,12.0,27793.0,2.0,2.0,0.932
1975,40.0,1935.0,2,1,12.0,38910.0,1.0,2.0,0.932
1975,48.0,1927.0,2,2,10.0,12229.0,1.0,2.0,1.8639
1975,30.0,1945.0,2,1,18.0,50027.0,1.0,2.0,1.8639
1975,27.0,1948.0,2,1,13.0,27793.0,1.0,1.0,0.932
1975,20.0,1955.0,2,1,14.0,1112.0,1.0,1.0,0.932
1975,36.0,1939.0,1,1,5.0,16676.0,1.0,1.0,0.932
1975,54.0,1921.0,2,1,9.0,27793.0,2.0,,0.932
1975,24.0,1951.0,2,1,16.0,14452.0,1.0,2.0,0.466
1975,28.0,1947.0,1,1,16.0,27793.0,2.0,1.0,0.932
1975,47.0,1928.0,2,1,12.0,20011.0,1.0,2.0,2.3299
1975,26.0,1949.0,2,1,17.0,20011.0,1.0,1.0,1.3979
1975,43.0,1932.0,1,1,7.0,27793.0,1.0,2.0,0.932
1975,25.0,1950.0,2,1,16.0,86496.0,2.0,2.0,0.932
1975,56.0,1919.0,1,1,12.0,27793.0,2.0,2.0,1.3979
1975,27.0,1948.0,2,1,13.0,12229.0,1.0,2.0,0.466
1975,59.0,1916.0,1,1,2.0,14452.0,2.0,2.0,1.3979
1975,82.0,1893.0,2,1,8.0,4447.0,1.0,2.0,0.932
1975,24.0,1951.0,1,1,13.0,38910.0,1.0,1.0,1.3979
1975,26.0,1949.0,1,1,16.0,20011.0,1.0,2.0,0.932
1975,61.0,1914.0,2,2,12.0,12229.0,1.0,2.0,0.932
1975,53.0,1922.0,2,1,8.0,38910.0,1.0,1.0,1.3979
1975,23.0,1952.0,2,1,16.0,20011.0,1.0,1.0,0.466
1975,18.0,1957.0,1,2,11.0,16676.0,2.0,2.0,1.3979
1975,22.0,1953.0,2,2,12.0,1112.0,1.0,2.0,0.932
1975,62.0,1913.0,2,1,14.0,86496.0,1.0,1.0,1.3979
1975,20.0,1955.0,2,2,13.0,50027.0,1.0,2.0,1.8639
1975,38.0,1937.0,1,1,16.0,38910.0,1.0,1.0,0.466
1975,67.0,1908.0,1,1,6.0,20011.0,1.0,2.0,0.932
1975,61.0,1914.0,2,1,7.0,12229.0,1.0,2.0,0.466
1975,52.0,1923.0,1,1,7.0,27793.0,1.0,2.0,0.932
1975,77.0,1898.0,1,1,16.0,38910.0,1.0,2.0,0.932
1975,32.0,1943.0,1,1,12.0,10005.0,2.0,2.0,0.932
1975,61.0,1914.0,2,1,8.0,27793.0,1.0,2.0,0.932
1975,38.0,1937.0,2,2,10.0,27793.0,1.0,2.0,1.3979
1975,53.0,1922.0,2,1,17.0,86496.0,1.0,1.0,1.3979
1975,30.0,1945.0,2,1,12.0,27793.0,2.0,2.0,0.932
1975,27.0,1948.0,1,1,13.0,86496.0,1.0,2.0,1.8639
1975,42.0,1933.0,2,1,8.0,7782.0,1.0,2.0,1.3979
1975,28.0,1947.0,1,1,16.0,27793.0,2.0,1.0,0.932
1975,59.0,1916.0,2,1,11.0,86496.0,1.0,2.0,0.932
1975,46.0,1929.0,2,1,16.0,86496.0,1.0,2.0,2.3299
1975,80.0,1895.0,1,1,5.0,7782.0,1.0,2.0,0.932
1975,70.0,1905.0,1,2,4.0,7782.0,1.0,2.0,0.932
1975,29.0,1946.0,2,2,12.0,14452.0,1.0,1.0,0.932
1975,28.0,1947.0,2,1,16.0,,1.0,2.0,0.932
1975,20.0,1955.0,1,1,12.0,86496.0,2.0,2.0,1.8639
1975,64.0,1911.0,1,1,12.0,27793.0,1.0,2.0,0.932
1975,50.0,1925.0,2,1,7.0,7782.0,1.0,2.0,0.466
1975,19.0,1956.0,2,1,9.0,14452.0,1.0,1.0,0.932
1975,21.0,1954.0,2,1,8.0,,1.0,,0.932
1975,70.0,1905.0,2,1,11.0,,1.0,2.0,0.466
1975,24.0,1951.0,1,1,12.0,86496.0,1.0,2.0,1.8639
1975,63.0,1912.0,2,1,11.0,12229.0,1.0,2.0,1.3979
1975,24.0,1951.0,2,1,16.0,27793.0,2.0,1.0,0.932
1975,22.0,1953.0,1,1,12.0,14452.0,1.0,2.0,0.466
1975,70.0,1905.0,1,1,13.0,38910.0,2.0,2.0,0.932
1975,21.0,1954.0,1,1,15.0,4447.0,1.0,1.0,0.932
1975,48.0,1927.0,2,1,12.0,38910.0,1.0,2.0,1.3979
1975,20.0,1955.0,2,1,14.0,1112.0,1.0,1.0,0.932
1975,19.0,1956.0,1,1,12.0,27793.0,1.0,,1.8639
1975,47.0,1928.0,1,1,7.0,,2.0,2.0,2.3299
1975,52.0,1923.0,1,1,12.0,38910.0,2.0,2.0,1.3979
1975,48.0,1927.0,1,1,12.0,38910.0,1.0,2.0,1.3979
1975,36.0,1939.0,1,1,12.0,27793.0,,2.0,0.932
1975,58.0,1917.0,1,1,12.0,38910.0,1.0,2.0,1.3979
1975,40.0,1935.0,1,1,18.0,50027.0,1.0,1.0,0.932
1975,30.0,1945.0,1,1,12.0,27793.0,2.0,1.0,0.932
1975,52.0,1923.0,1,1,12.0,4447.0,2.0,2.0,0.932
1975,40.0,1935.0,1,1,15.0,,2.0,2.0,0.932
1975,49.0,1926.0,1,1,9.0,27793.0,2.0,2.0,0.932
1975,24.0,1951.0,2,1,16.0,86496.0,1.0,2.0,1.3979
1975,64.0,1911.0,2,1,8.0,27793.0,1.0,2.0,1.3979
1975,65.0,1910.0,1,1,8.0,1112.0,1.0,1.0,0.932
1975,19.0,1956.0,1,1,12.0,,2.0,1.0,1.8639
1975,35.0,1940.0,1,1,16.0,86496.0,1.0,2.0,0.932
1975,24.0,1951.0,1,1,16.0,86496.0,1.0,1.0,1.3979
1975,27.0,1948.0,2,1,12.0,27793.0,2.0,2.0,0.932
1975,45.0,1930.0,1,1,10.0,20011.0,1.0,2.0,0.932
1975,27.0,1948.0,1,1,12.0,27793.0,1.0,2.0,0.932
1975,48.0,1927.0,2,1,9.0,20011.0,1.0,2.0,0.932
1975,29.0,1946.0,1,1,15.0,14452.0,1.0,1.0,0.932
1975,25.0,1950.0,1,1,12.0,27793.0,1.0,2.0,1.8639
1975,49.0,1926.0,1,1,5.0,27793.0,2.0,2.0,0.932
1975,38.0,1937.0,1,1,12.0,14452.0,1.0,2.0,1.3979
1975,44.0,1931.0,1,1,16.0,86496.0,1.0,2.0,0.932
1975,20.0,1955.0,1,1,11.0,27793.0,2.0,1.0,0.932
1975,26.0,1949.0,2,2,9.0,,1.0,2.0,0.932
1975,43.0,1932.0,2,1,9.0,12229.0,1.0,2.0,1.8639
1975,76.0,1899.0,2,1,11.0,4447.0,1.0,2.0,0.466
1975,20.0,1955.0,2,1,14.0,1112.0,1.0,1.0,0.932
1975,20.0,1955.0,1,2,13.0,10005.0,1.0,1.0,1.8639
1975,39.0,1936.0,2,1,12.0,20011.0,1.0,2.0,0.932
1975,45.0,1930.0,1,2,12.0,27793.0,1.0,1.0,0.932
1975,32.0,1943.0,1,1,12.0,27793.0,1.0,1.0,0.932
1975,42.0,1933.0,1,1,15.0,86496.0,2.0,,1.3979
1975,40.0,1935.0,2,1,8.0,27793.0,2.0,2.0,0.932
1975,70.0,1905.0,1,1,16.0,86496.0,1.0,2.0,1.3979
1975,23.0,1952.0,1,1,13.0,86496.0,1.0,1.0,1.3979
1975,20.0,1955.0,1,1,12.0,27793.0,1.0,2.0,1.8639
1975,72.0,1903.0,1,1,7.0,4447.0,2.0,2.0,0.932
1975,43.0,1932.0,1,1,12.0,50027.0,1.0,2.0,1.3979
1975,70.0,1905.0,2,1,11.0,4447.0,1.0,1.0,0.466
1975,49.0,1926.0,1,1,12.0,10005.0,1.0,2.0,0.466
1975,32.0,1943.0,1,1,11.0,16676.0,2.0,1.0,0.932
1975,19.0,1956.0,1,1,13.0,38910.0,2.0,2.0,1.3979
1975,62.0,1913.0,1,1,10.0,27793.0,2.0,2.0,1.3979
1975,28.0,1947.0,2,1,16.0,,1.0,2.0,0.932
1975,36.0,1939.0,2,1,8.0,27793.0,1.0,2.0,1.3979
1975,52.0,1923.0,2,1,3.0,,1.0,2.0,0.932
1975,30.0,1945.0,2,1,12.0,27793.0,1.0,,0.932
1975,30.0,1945.0,2,1,11.0,27793.0,1.0,2.0,1.3979
1975,54.0,1921.0,1,1,13.0,86496.0,1.0,2.0,1.8639
1975,66.0,1909.0,2,1,10.0,4447.0,1.0,2.0,0.466
1975,26.0,1949.0,2,2,12.0,,,2.0,2.7959
1975,19.0,1956.0,1,1,13.0,1112.0,1.0,2.0,0.466
1975,37.0,1938.0,1,1,14.0,38910.0,2.0,2.0,0.932
1975,35.0,1940.0,2,1,16.0,86496.0,1.0,2.0,0.932
1975,71.0,1904.0,2,1,12.0,27793.0,1.0,2.0,0.932
1975,43.0,1932.0,2,1,18.0,86496.0,1.0,1.0,0.932
1975,43.0,1932.0,2,1,12.0,10005.0,1.0,2.0,0.932
1975,28.0,1947.0,2,1,16.0,27793.0,1.0,2.0,0.466
1975,45.0,1930.0,1,2,12.0,27793.0,1.0,1.0,0.932
1975,24.0,1951.0,2,1,16.0,86496.0,1.0,2.0,1.3979
1975,44.0,1931.0,2,1,8.0,50027.0,1.0,,1.3979
1975,49.0,1926.0,1,1,9.0,27793.0,2.0,2.0,0.932
1975,24.0,1951.0,1,1,13.0,38910.0,1.0,1.0,1.3979
1975,21.0,1954.0,2,1,9.0,,1.0,1.0,0.466
1975,34.0,1941.0,2,1,12.0,27793.0,1.0,2.0,0.932
1975,32.0,1943.0,2,1,12.0,20011.0,1.0,1.0,0.466
1975,53.0,1922.0,2,1,12.0,38910.0,1.0,1.0,0.932
1975,36.0,1939.0,1,1,15.0,27793.0,2.0,2.0,0.932
1975,23.0,1952.0,2,2,12.0,20011.0,1.0,,0.932
1975,27.0,1948.0,1,1,16.0,38910.0,1.0,1.0,0.932
1975,19.0,1956.0,1,1,11.0,86496.0,1.0,,2.3299
1975,20.0,1955.0,2,1,12.0,4447.0,1.0,,0.932
1975,29.0,1946.0,1,1,12.0,27793.0,2.0,2.0,0.932
1975,50.0,1925.0,1,1,12.0,38910.0,2.0,2.0,1.8639
1975,46.0,1929.0,2,1,16.0,86496.0,1.0,2.0,2.3299
1975,58.0,1917.0,2,1,9.0,14452.0,1.0,2.0,0.466
1975,40.0,1935.0,1,1,15.0,,2.0,2.0,0.932
1975,20.0,1955.0,2,2,13.0,50027.0,1.0,2.0,1.8639
1975,62.0,1913.0,1,1,16.0,38910.0,2.0,1.0,0.932
1975,22.0,1953.0,2,2,12.0,12229.0,1.0,2.0,0.466
1975,26.0,1949.0,2,1,12.0,12229.0,1.0,2.0,0.932
1975,25.0,1950.0,2,1,16.0,38910.0,1.0,1.0,0.932
1975,69.0,1906.0,2,1,12.0,12229.0,,2.0,0.932
1975,33.0,1942.0,2,1,5.0,20011.0,1.0,1.0,0.932
1975,76.0,1899.0,1,2,10.0,10005.0,2.0,2.0,0.932
1975,63.0,1912.0,1,1,8.0,50027.0,1.0,2.0,1.3979
1975,85.0,1890.0,2,1,16.0,10005.0,2.0,2.0,0.466
1975,62.0,1913.0,2,1,14.0,86496.0,1.0,1.0,1.3979
1975,38.0,1937.0,2,1,10.0,12229.0,1.0,2.0,1.3979
1975,18.0,1957.0,2,1,11.0,86496.0,1.0,2.0,2.3299
1975,46.0,1929.0,2,1,12.0,27793.0,1.0,2.0,1.3979
1975,22.0,1953.0,2,1,12.0,38910.0,1.0,2.0,1.3979
1975,49.0,1926.0,2,1,14.0,50027.0,2.0,2.0,1.3979
1975,48.0,1927.0,2,1,11.0,20011.0,1.0,2.0,0.932
1975,25.0,1950.0,1,1,12.0,27793.0,1.0,2.0,1.8639
1975,50.0,1925.0,2,2,11.0,16676.0,1.0,1.0,1.3979
1975,64.0,1911.0,2,2,12.0,27793.0,1.0,2.0,1.8639
1975,28.0,1947.0,2,1,12.0,4447.0,1.0,2.0,0.466
1975,41.0,1934.0,2,2,12.0,20011.0,1.0,2.0,1.3979
1975,52.0,1923.0,2,1,12.0,38910.0,1.0,2.0,0.932
1975,59.0,1916.0,2,1,12.0,,2.0,2.0,0.932
1975,70.0,1905.0,2,1,6.0,86496.0,1.0,2.0,2.7959
1975,43.0,1932.0,1,1,20.0,86496.0,1.0,2.0,0.932
1975,65.0,1910.0,2,2,12.0,,1.0,2.0,0.466
1975,56.0,1919.0,1,2,12.0,27793.0,1.0,2.0,2.7959
1975,46.0,1929.0,1,1,16.0,86496.0,1.0,2.0,1.3979
1975,46.0,1929.0,2,1,17.0,50027.0,1.0,2.0,0.932
1975,69.0,1906.0,2,1,16.0,10005.0,1.0,2.0,0.466
1975,53.0,1922.0,2,1,7.0,86496.0,1.0,2.0,1.8639
1975,23.0,1952.0,1,1,13.0,20011.0,2.0,1.0,1.3979
1975,18.0,1957.0,2,1,10.0,7782.0,2.0,2.0,1.3979
1975,24.0,1951.0,1,1,9.0,1112.0,1.0,1.0,0.932
1975,45.0,1930.0,2,1,16.0,86496.0,1.0,2.0,1.3979
1975,59.0,1916.0,2,1,6.0,12229.0,2.0,2.0,0.932
1975,41.0,1934.0,2,1,12.0,27793.0,1.0,2.0,1.3979
1975,29.0,1946.0,1,1,13.0,27793.0,1.0,1.0,0.466
1975,36.0,1939.0,1,2,12.0,16676.0,1.0,2.0,0.932
1975,19.0,1956.0,2,1,12.0,20011.0,1.0,1.0,1.3979
1975,49.0,1926.0,1,1,11.0,38910.0,1.0,2.0,0.932
1975,34.0,1941.0,1,1,11.0,7782.0,2.0,2.0,0.932
1975,55.0,1920.0,2,1,9.0,,1.0,2.0,0.932
1975,23.0,1952.0,2,1,13.0,27793.0,1.0,1.0,0.932
1975,52.0,1923.0,2,1,11.0,4447.0,2.0,2.0,1.3979
1975,65.0,1910.0,2,2,8.0,7782.0,1.0,2.0,0.932
1975,67.0,1908.0,2,1,12.0,10005.0,1.0,1.0,0.932
1975,25.0,1950.0,2,1,12.0,27793.0,1.0,2.0,1.3979
